client_id,treatment_flg,target
b685e4db7c,1,1
b685f6fd1d,0,0
b685fecbbf,0,1
b686767a87,1,0
b6868a2f90,0,0
b686cb35a1,1,1
b687b9ace6,1,0
b688066122,1,0
b68824189c,1,0
b68852dfaf,0,1
b688de8b69,0,1
b688f273b3,1,1
b68949a276,0,1
b6899b3e43,1,1
b689c96b6b,1,1
b68a106357,0,0
b68a5f4ec8,0,0
b68ae6f277,0,0
b68b8de242,0,1
b68ba013c0,0,1
b68ba83b69,0,0
b68be9f434,1,1
b68c08edd0,1,1
b68cd4ef79,1,1
b68d4dbe6e,1,0
b68e08f88f,1,1
b68e1e6078,0,1
b68e49ea40,0,0
b68e5937d4,0,1
b68e80242f,0,1
b68e8b1c7c,1,0
b68f596d62,1,1
b68fbbbb1b,0,1
b68ffc4f06,0,1
b6905c4386,0,1
b69094c8aa,1,1
b690aa0d32,1,0
b690abbdaf,1,0
b690ae989b,1,1
b690b97536,1,0
b69138c927,0,1
b6914fc71d,0,1
b69156b6be,0,0
b69181e427,0,1
b691c22b9b,0,0
b691fc2287,1,1
b6920a3fd8,0,0
b692f8720b,1,0
b692ff85e9,0,1
b694695569,1,1
b6951bbe65,0,0
b6952de447,0,0
b6958e94a3,1,1
b695a46f37,0,0
b6961b22b1,1,0
b6963561f3,1,1
b69648743b,1,0
b696719d5d,1,1
b696ade336,0,0
b69745882e,0,1
b697810251,0,0
b6978996a8,0,0
b697b09f46,0,1
b697d4ce33,0,0
b69867741c,1,1
b698e2c167,1,1
b69903bd03,0,0
b69953bf58,1,1
b6995768e6,1,1
b69a08267c,1,0
b69a413a40,1,0
b69a5b4960,1,0
b69a5b8353,1,0
b69b94fc55,1,1
b69bc3c92a,0,0
b69c1ef50d,0,0
b69c32b35b,1,1
b69c5c461f,0,1
b69c6dbce6,1,1
b69cb6b8e1,1,1
b69d0a9430,0,1
b69d288412,0,0
b69e10134f,1,0
b69e25a6bc,0,0
b69e9b60a4,0,1
b69edabb51,0,1
b69fa24b95,1,1
b6a00b8755,0,1
b6a1025377,0,1
b6a131aff1,1,1
b6a13ccd93,1,0
b6a15d3f30,0,0
b6a177bfa5,0,1
b6a19aa301,1,1
b6a1e005e8,0,1
b6a234c55a,0,0
b6a2714de3,0,0
b6a3269d72,1,1
b6a3985c25,0,1
b6a3a176d2,1,1
b6a3c19f27,1,0
b6a41aee47,0,0
b6a4cc659b,0,0
b6a5ae350b,1,1
b6a5b4a441,1,1
b6a5e08a9d,1,1
b6a5e941f9,0,1
b6a67351c0,1,1
b6a6fc3b50,0,1
b6a754a40e,0,1
b6a88182ad,0,0
b6a8b25176,0,0
b6a97d826e,0,1
b6aa6c1505,0,1
b6aad46d1e,0,0
b6aade28c2,1,1
b6ab198e29,0,0
b6ab238740,0,1
b6ab252e06,0,0
b6ab750086,1,1
b6ab9de339,0,1
b6ac004d70,1,0
b6ac8f1631,0,1
b6ac941c6a,0,1
b6aca046b6,0,1
b6ad6ffa6c,1,1
b6ad90fc13,1,0
b6adbc125e,1,1
b6adff832f,0,1
b6ae2450ba,1,0
b6ae402c1a,0,0
b6aeb35849,0,0
b6af4aeddc,0,0
b6af975cf2,1,1
b6afb67d59,1,1
b6b0d2219c,1,0
b6b15eb272,0,0
b6b1b3e5cc,1,1
b6b1cae197,0,1
b6b219c286,1,1
b6b21a431e,0,0
b6b27df124,1,1
b6b28ca5a5,1,0
b6b2f7b0f0,0,1
b6b327bc37,1,1
b6b3321a9c,1,0
b6b363aeb4,0,0
b6b37419f4,0,0
b6b3b087ec,0,0
b6b43ce0e6,1,1
b6b459f232,0,0
b6b480fd9c,1,1
b6b4b093fb,0,1
b6b4b9d499,0,0
b6b544a4a6,0,0
b6b59b2f95,1,1
b6b5f617bb,0,1
b6b620e203,1,0
b6b6251ee3,0,0
b6b64fc13f,0,1
b6b654a42b,0,1
b6b6572036,1,1
b6b691b8a0,1,1
b6b71ec9c0,0,1
b6b737927c,0,1
b6b7687d8b,0,1
b6b7774e9b,1,1
b6b7ee52ad,1,0
b6b8258a1d,0,1
b6b83a96fd,0,1
b6b86f6e0f,1,1
b6b89bd6bf,1,1
b6b8f1f8aa,0,1
b6b946a2f5,0,1
b6b94a3506,1,1
b6b9a51c14,1,0
b6ba2bdae9,0,0
b6bad0a18d,1,1
b6bb3c1a25,1,1
b6bc21cd95,1,1
b6bc511744,0,0
b6bcd5d1bd,0,1
b6bd0a154b,0,1
b6bd25938a,0,0
b6be63e9cd,1,1
b6beda589f,1,0
b6bede9ab2,1,1
b6bf327715,0,1
b6bfa69a2f,0,1
b6bfb39826,0,1
b6c0e4409c,0,1
b6c10b6f6b,0,0
b6c1135884,0,1
b6c124fbb3,1,0
b6c1be7d02,0,0
b6c1dd4e11,0,0
b6c1edb18e,0,1
b6c2208f83,0,0
b6c2482a33,1,1
b6c295971a,1,1
b6c2d0baeb,1,1
b6c2e9c44f,1,0
b6c3049d9f,0,1
b6c3eeed71,1,1
b6c3fdf8ce,0,1
b6c43251ea,1,0
b6c4800fce,1,0
b6c493421e,1,0
b6c494ef97,0,1
b6c49f3229,0,0
b6c5d5ea43,1,1
b6c5dd8556,0,0
b6c5f08cb7,0,1
b6c60c7275,1,0
b6c619e124,0,1
b6c65465cd,1,0
b6c6c5b5c0,1,1
b6c7154834,1,0
b6c7877002,0,1
b6c7b3489b,1,0
b6c8ace687,0,0
b6c9b21c37,1,1
b6c9b7d746,1,1
b6c9cd671f,1,0
b6c9d04468,0,1
b6caf68dc8,1,1
b6cb3d67f1,0,0
b6cbc03ccb,0,0
b6cc7b272d,0,0
b6cc8d0bdc,0,1
b6ccc95d6f,0,1
b6cd27c96b,1,1
b6cd58ae9f,0,1
b6cdf55e3b,1,0
b6ce24ab06,1,1
b6cededc60,0,0
b6cf350f4b,0,1
b6cf7f3428,0,1
b6cfac21b7,0,1
b6cfd5d1cf,1,0
b6d013f1fb,1,0
b6d02e9f1b,1,1
b6d097f22b,0,0
b6d104fc19,1,1
b6d1b28712,1,1
b6d1beb224,0,1
b6d1e50583,1,1
b6d22936df,0,1
b6d23f2d22,0,1
b6d2ad983a,0,1
b6d2b69c87,1,1
b6d2cdf91a,1,1
b6d2f5d78a,0,1
b6d2fa1bfa,1,0
b6d30aed81,0,1
b6d326a070,1,1
b6d3698cc3,1,0
b6d3ce06f4,1,0
b6d40bcf93,1,1
b6d4b5ddc4,1,1
b6d4be24b8,0,1
b6d4daf2aa,1,1
b6d58ceb80,1,1
b6d5d76e4d,1,1
b6d6139382,1,1
b6d6690013,1,0
b6d67cffd4,1,1
b6d6ea8e8b,0,1
b6d715e28e,0,1
b6d72ad164,0,1
b6d75b3519,1,0
b6d76f2c8f,0,0
b6d772d031,1,1
b6d8a86cca,0,1
b6d8dc07c2,1,0
b6d99137ba,0,1
b6d9dc89be,1,1
b6da1391ec,1,1
b6daa87f21,1,0
b6dada463b,1,0
b6db88d9f6,1,1
b6dbcc579e,1,1
b6dbe7a8be,0,1
b6dc102c1a,1,1
b6dc111501,1,1
b6dc34bf9f,0,1
b6dc5b77b7,0,1
b6dcd4a64a,0,1
b6dcf4758f,0,1
b6dd54115d,0,1
b6de14d07a,0,1
b6de4b671a,0,1
b6deb10fd9,1,1
b6dedc5492,0,0
b6df0a2240,0,0
b6df3fc3a6,0,1
b6df8eaa66,0,1
b6e03d6af0,0,0
b6e0f5d9cf,0,0
b6e112bd5e,1,0
b6e16e9cee,0,0
b6e1c5bd6c,1,1
b6e1e95acd,0,1
b6e21d7b6c,0,0
b6e263f936,0,0
b6e2e43ebf,1,1
b6e32a6b96,1,1
b6e347356f,0,0
b6e3b184e6,0,0
b6e3c28e1c,1,1
b6e3fb754b,0,0
b6e4ac9b34,1,1
b6e56db8d2,1,1
b6e57cb0c8,0,1
b6e581853c,1,1
b6e5b08c7f,0,0
b6e5c5e932,1,1
b6e5d1c652,0,0
b6e6807418,1,1
b6e6aa2d56,0,1
b6e72ed502,0,0
b6e74dd043,0,0
b6e7b766cd,1,0
b6e7c9929a,1,1
b6e7fbb4c4,1,0
b6e8276e71,0,1
b6e84d6164,0,0
b6e8920481,1,1
b6e8c1954f,1,1
b6e8c1fa87,0,0
b6e8efa696,0,0
b6e91d3fb8,0,1
b6e9aab053,0,0
b6e9f584a7,1,1
b6ea0556dd,1,0
b6ea2f6c06,0,0
b6eb86047e,1,0
b6ecbe6618,1,1
b6eceb2a74,0,0
b6ed07680c,0,1
b6ed9e7525,1,1
b6eeb68fc2,0,1
b6eeb7c137,0,0
b6eebb2792,1,1
b6ef3701c2,0,1
b6ef97c606,1,1
b6efd0354a,1,0
b6efd5dbff,1,1
b6efe397e0,0,1
b6f077b6f9,0,1
b6f14a7747,1,1
b6f2df501c,1,1
b6f300f969,0,0
b6f312722d,0,0
b6f3408fa5,1,1
b6f3ecb2fa,0,1
b6f3eda9aa,1,1
b6f42fcb7d,0,1
b6f5b81897,1,1
b6f64274f0,1,0
b6f6de3ce0,0,0
b6f74ced2e,0,1
b6f75cdd38,0,1
b6f7c85caf,1,0
b6f7dadc59,1,1
b6f800186e,0,1
b6f905b822,1,0
b6f9372146,0,1
b6fa2539ff,0,1
b6fa58b360,1,1
b6fbb75689,1,0
b6fc353f0a,1,0
b6fc42d72c,1,1
b6fc90d5d8,1,1
b6fcd3cc18,1,0
b6fd05aad8,1,1
b6fd1467a0,1,1
b6fd3048e2,0,1
b6fda92415,0,0
b6fe0ba43b,0,0
b6fe1ce62c,1,0
b6fe7bc623,1,1
b6fea87f08,0,1
b6fead8a01,0,1
b6feaf860e,1,1
b6ff899997,0,1
b6ffd45c70,1,0
b700d777d4,0,1
b701126ee8,1,1
b701a0179a,0,0
b701a8837c,1,0
b701f11811,0,1
b701fd66e7,0,1
b70241554c,1,0
b703761be3,1,1
b7039484eb,0,1
b703f4032b,1,0
b704073872,0,0
b7044b1e92,0,1
b70481ba44,0,1
b704e8b060,0,1
b704f4e163,0,0
b7055c03de,0,1
b706204bfd,0,0
b70680bb84,0,0
b7070756e2,1,1
b70711578e,0,0
b70770aad7,0,0
b70811900d,1,0
b708b07130,1,1
b708c7d13b,0,1
b708dec0ec,0,0
b708fb07e4,1,0
b70903bc37,1,1
b70944c15b,0,1
b709916d03,1,0
b7099e5fc9,0,1
b709fce3c6,0,1
b70a0f54e7,0,1
b70a3b0d94,1,1
b70a3d8bd0,1,1
b70ab99ee8,0,1
b70b300981,0,0
b70b3fea77,1,0
b70b520f3c,0,1
b70c3f8aac,1,1
b70c42dbd3,0,1
b70ca5274e,1,0
b70cf8064d,0,1
b70d618ae6,0,1
b70da6b502,1,1
b70df5fe2a,0,1
b70e178dc7,0,1
b70e3c2606,1,0
b70e41fa4d,0,1
b70e6cd9ad,0,1
b70ec28599,1,1
b70ed7ae10,1,1
b70fc56762,1,0
b710a6a47b,1,1
b7116c79e3,1,1
b71176603d,0,1
b71237a156,1,0
b7123a0941,0,1
b712635bd7,0,1
b712720847,0,0
b712721cd7,1,1
b712aa60cd,0,1
b712ae2065,1,1
b7132429dd,1,0
b713456ec8,0,1
b7139c1e60,0,1
b713bce283,1,0
b714076f13,1,0
b71458921f,0,1
b714f2bfd3,1,1
b71511dbde,0,0
b715b09ddd,1,0
b715d8a96b,1,1
b7163eec67,1,1
b7167a6b24,1,1
b716a8c55c,1,1
b716fc97f3,1,0
b7174460ff,1,1
b7178d6ef8,1,1
b717a590d3,0,1
b718012fab,0,0
b7187d80d6,1,0
b7191913a9,1,1
b7195d5fa7,0,1
b719624a35,0,0
b7199059f4,1,0
b719c2f2bb,0,0
b71a207277,1,1
b71a7d759c,1,1
b71ace6e05,1,1
b71aea094a,0,0
b71aedec18,0,0
b71b2c50fa,0,1
b71b79ba64,1,1
b71b83205f,1,0
b71bdcf3c0,0,1
b71bf5a40f,0,0
b71c32c225,0,1
b71cd35fc4,0,1
b71d1adfde,1,1
b71d3a63ab,0,1
b71d7e326c,0,0
b71e1c6ded,1,1
b71e427c04,0,0
b71e531675,1,0
b71efa8662,1,0
b71f182071,0,1
b71f85df71,1,1
b71f9d6f02,1,1
b720251c6b,0,1
b720356062,0,1
b7207cbed1,1,1
b7209ac21b,1,0
b720e88054,0,1
b7213e52b6,0,1
b721565d38,0,1
b7220ae309,1,0
b722311f6f,0,1
b722ecff43,1,1
b7231718a8,1,1
b7232f62b5,1,1
b72342bcf0,1,0
b723b7286c,0,0
b72429f040,0,1
b724656a08,1,1
b7247093ad,1,1
b724ed6863,1,0
b725207dd3,1,1
b725770042,1,1
b726a4cc4c,0,1
b7270945b4,0,1
b727932fd0,1,0
b727fc3cac,0,1
b7284b9095,0,1
b7285c46fc,0,1
b728732dbc,0,1
b728f20ebc,0,0
b729132eb8,0,1
b7294cb270,1,0
b7298ad418,0,1
b729b07a56,1,1
b72a3a1ed8,1,1
b72a53dcb2,0,0
b72a7e24cd,1,0
b72b755c97,0,1
b72bdf094c,0,1
b72c398e70,0,1
b72cfb7cf1,0,1
b72d19f3ee,1,1
b72d67fe87,1,0
b72db42e07,0,1
b72dc5b938,1,0
b72deb6962,1,1
b72df22b18,1,0
b72e4a4bb2,0,1
b72f40fbc4,1,1
b72fb5f9fb,0,0
b7302ee38a,1,1
b7304c0a46,1,1
b7307a1602,0,1
b73111b0b1,1,1
b73213e37e,0,1
b7322fca1b,1,1
b7324793ea,0,1
b7326ebc98,1,0
b732b61b45,1,1
b732dcb155,0,1
b732e8995e,0,1
b732f09c2d,0,1
b733b65080,1,1
b733de21d7,1,0
b73476ee5b,1,1
b734c4ceff,1,1
b73527d775,0,1
b735530d8e,1,1
b735e8c94a,0,0
b7363e94d0,0,1
b736768f23,0,1
b736e88ed7,0,0
b7373c57a2,0,1
b7377cd4df,1,1
b737ce7414,0,1
b737ef928a,0,1
b738283487,0,1
b7390f77bb,1,1
b7391e5243,0,0
b73a1ff5e5,0,1
b73ac4f82b,1,0
b73b12d835,1,0
b73b19f349,0,0
b73b293d5f,1,1
b73b43cd8d,1,0
b73ba8a623,1,1
b73d08fd14,0,0
b73d60f2f8,1,1
b73dae8dad,0,1
b73eb23020,1,1
b73ed86d5c,1,0
b73efa2b9d,1,0
b73f516506,1,1
b74000864f,1,1
b740c6d59c,1,1
b740f34243,0,1
b741caf8f1,1,0
b7420548db,1,1
b74231efc0,0,1
b7438e668e,0,1
b743944d69,0,0
b7441665d1,0,1
b74425e0f6,0,1
b7449116cb,0,1
b745901515,0,0
b745b76782,0,1
b746a050b9,1,0
b746a51142,1,0
b746bd70ea,1,1
b746e44f54,1,1
b747e86466,0,1
b74854cd4b,1,1
b7485f6ea5,0,1
b7487082a0,1,0
b7488c2555,0,0
b748b9ac6b,0,1
b74931fa87,1,1
b7493cb6dc,1,1
b74966f83b,0,1
b749939f0b,1,1
b749a09055,1,1
b749fefd90,1,0
b74b02e167,1,0
b74be1ff41,0,1
b74bfa1fb7,1,0
b74cbeae37,0,1
b74cd37642,0,0
b74d0f892e,0,0
b74d25b6d2,0,0
b74d533b96,1,1
b74d80d8c3,0,1
b74da4be60,1,0
b74dcc6c50,0,1
b74e1058d1,0,1
b74e292924,1,1
b74e792142,1,1
b74e7a67a7,0,0
b74e7e2bf9,1,0
b74eee25da,0,1
b74f02f1f5,1,1
b75003a51a,0,1
b75037ec49,1,0
b750618b0a,1,1
b750cbe591,0,0
b751d80985,1,1
b7522b88e0,0,1
b752f2ea78,1,1
b753079818,1,1
b75434b1ee,0,1
b7545da89f,1,1
b754ac52f4,1,1
b754b57bc9,0,0
b754bd7c4c,0,1
b7554373c8,1,1
b755455073,0,0
b75600a0d6,0,1
b75602db1b,0,1
b756717807,1,1
b756740b2a,0,1
b7567cbb85,0,0
b757213e23,0,1
b7575242c0,0,0
b757d4f18d,0,1
b7584f4fc1,0,1
b75850d925,0,1
b7588dbca0,1,1
b758c912ce,1,1
b75938795a,1,0
b759695f5f,1,1
b759e217e1,0,1
b759eaa160,1,0
b75a20ad51,0,1
b75a28b68d,0,0
b75a519409,1,0
b75a6706f2,0,0
b75ae9ada7,1,0
b75af8aa30,1,0
b75b65e11f,1,1
b75bb46c42,1,1
b75be44698,0,0
b75bea8058,0,1
b75c83e4fe,0,1
b75d7b577a,1,1
b75daecb4c,1,0
b75e86e261,0,1
b75ea53dbf,0,1
b75efb88af,0,1
b75f50904d,1,0
b7605242d5,1,1
b7607f7732,1,0
b760d76f36,1,1
b7614fefd1,1,0
b76169c837,0,0
b7617f07d6,1,1
b761acb5cf,1,1
b762292ad0,1,1
b76241284a,0,0
b7630b3d36,1,1
b7636c9148,1,1
b7647bec97,1,1
b7652191b4,0,0
b7654dbb48,1,0
b765b1c2bd,1,1
b7660e5c0d,0,1
b76654a199,1,1
b76663514a,1,1
b7669cad00,1,0
b7669e7f0c,0,0
b766a8f935,1,1
b766ed5fc1,0,0
b7672cd6c7,1,0
b76763ef3c,1,0
b767645baa,1,1
b7677c5941,0,1
b768d92db9,1,1
b768fd2eaf,0,1
b769056755,0,1
b76914f971,1,0
b76a207e8d,1,1
b76a62808d,0,1
b76b1820f6,1,0
b76c7162b4,0,1
b76d08a8cf,0,0
b76d08fa87,0,0
b76d182ad5,0,1
b76e0aaeba,1,1
b76ea19e93,1,1
b770c5b75c,0,0
b770e834ff,1,1
b77117c557,0,0
b771f6fd83,1,1
b77242225d,1,1
b7725ca02d,0,1
b7726fc9c8,0,1
b772ad6fab,1,0
b772d0ab90,0,1
b772e9b3b3,0,1
b7736d42d0,1,0
b7737ffcf4,0,1
b7747f5ec7,0,1
b774891e87,0,0
b774fb121f,1,1
b7750f2d06,0,1
b7751f51c7,0,1
b77612020e,0,0
b77691ddf8,0,1
b776fe0eb7,1,1
b7771c0ba3,1,1
b777333b57,0,1
b7776027a9,1,1
b77810157a,1,1
b7783ee4b6,1,1
b778987365,0,0
b779015932,0,0
b7797968bb,0,0
b77a24ac2f,0,1
b77b1eba54,0,1
b77b6345c6,0,0
b77be2480b,1,0
b77c13e0c3,0,1
b77c79b31b,1,0
b77ca82f95,1,0
b77ce90343,1,0
b77d68aa50,1,1
b77d82d548,0,1
b77db5452b,1,1
b77dcaa81e,1,1
b77dd9b1c1,0,1
b77e3aa369,1,1
b77e563b11,0,1
b77eadb920,1,1
b77f3da12a,0,0
b77f8e97f2,1,1
b77fb7ea22,0,0
b780020221,0,0
b780753dfb,1,1
b780bc65a3,1,1
b781202cf6,1,0
b7813a3be3,1,0
b7813ab15b,1,0
b781bc7ffb,1,1
b782539e5a,0,0
b78255cc3c,1,1
b78278974f,1,1
b7832c9ef7,1,1
b78395fdb8,1,0
b78483e6d8,0,1
b78543b9e7,0,1
b7862e9422,1,1
b786ab79cc,0,0
b786f58cd3,0,0
b787007fc5,1,1
b787b77ddb,0,1
b7893acf86,1,0
b78942d98d,0,1
b78991d935,0,1
b789f7542d,1,1
b78a22f04d,1,1
b78a31b3ca,0,0
b78b442990,0,1
b78b5e8007,1,0
b78b802745,0,0
b78baaa103,1,1
b78ce1d68d,0,1
b78cef546f,0,0
b78d4ee773,1,1
b78dc9f042,0,1
b78ed4d260,0,0
b78f144021,0,1
b78f444290,0,0
b78f5c942b,0,1
b78fe44203,0,1
b7901180d6,0,0
b7904df0dd,1,1
b790ac8ac1,1,1
b791522fb0,0,0
b79162002c,0,1
b792c9ab4f,0,0
b793460b3f,1,1
b79348c89e,1,1
b79375ff16,1,0
b79379e0b9,1,0
b793be3e87,1,1
b7941e2a2a,0,1
b7943257ad,0,1
b79462ca18,1,1
b794927eb0,0,0
b795031d24,1,1
b79570ab01,1,0
b795a1e526,1,1
b7961aebb2,1,1
b7963c5ab8,0,0
b7972bec13,1,1
b7976b65dd,1,1
b797ba86f0,1,0
b797f66f03,0,0
b79838fcb5,1,0
b7985c25a3,1,1
b798671a56,1,1
b798b841c3,0,0
b799176e0a,1,1
b79925a663,1,1
b799547bda,0,1
b7998facdc,1,0
b799d7d00c,1,1
b79a4cb43f,0,1
b79af23d3e,1,1
b79af5df26,0,1
b79b5a7450,1,1
b79bcae06e,0,0
b79be19f62,0,0
b79c0e0cf7,0,1
b79c7a261b,1,1
b79d012168,1,1
b79d3ef24e,1,1
b79d797184,0,1
b79e0ae7a2,0,0
b79f40eb09,0,0
b79f4c3996,1,1
b79f5f18a4,0,0
b79fb01b8f,0,1
b7a0308872,0,1
b7a03d0cda,1,1
b7a09b1d20,1,1
b7a0e9f70b,1,1
b7a1e8d9b4,1,1
b7a25034f5,1,0
b7a329999f,0,1
b7a36abb55,1,0
b7a40f4290,0,1
b7a42ebcaa,1,0
b7a4caa0b9,1,0
b7a59e78c2,1,0
b7a62a6e78,0,0
b7a6584519,0,1
b7a8db121a,0,0
b7a8dcaa6e,0,1
b7a91eec78,1,1
b7a9b077a6,0,0
b7a9ee9c97,1,1
b7aa3cc5d8,1,0
b7aa5e8e6a,0,0
b7aad78f29,1,1
b7ab7b4464,1,1
b7ab8509fd,0,0
b7ac048a54,1,1
b7acd8cd03,0,0
b7acdbcf43,1,1
b7ad86c661,0,1
b7adc4c776,0,1
b7ade23046,0,0
b7adfc7b20,1,1
b7ae0701ef,0,1
b7ae2cd532,1,0
b7ae5ea16c,0,1
b7ae7f5d2a,0,0
b7af854f66,1,1
b7afeb2dc6,0,0
b7aff0ac57,0,0
b7b00d5e93,0,1
b7b027a44b,1,1
b7b0d45cd4,1,1
b7b1090035,0,1
b7b15ff343,0,0
b7b1661881,0,1
b7b1e5b5dd,1,1
b7b1efd10d,0,0
b7b205239d,1,0
b7b24f574e,1,1
b7b2ae1310,1,0
b7b2e14a7f,0,1
b7b353ed86,1,1
b7b3a4ff6e,1,0
b7b49c604e,0,1
b7b55be7ad,1,0
b7b5a91d29,0,0
b7b5d8f1e7,0,1
b7b66294f4,1,1
b7b67cd11d,1,0
b7b6a62d8d,0,0
b7b6bab910,1,1
b7b6fedcab,0,0
b7b7477567,0,1
b7b7af6187,0,0
b7b7caacf7,1,1
b7b8e1affd,1,1
b7b8e889b7,0,1
b7b9d7ebac,0,1
b7ba283151,1,1
b7ba29dea4,1,0
b7babe785f,1,0
b7bb461358,0,1
b7bbb2911e,0,1
b7bbe8aaaf,0,1
b7bbf5f7f4,0,0
b7bc0f9290,1,1
b7bc1f9eae,1,0
b7bc56c12a,0,0
b7bc8254d6,0,0
b7bcd9a14a,1,0
b7bcdf5884,0,1
b7bdd80fb5,0,1
b7be59c1ac,1,0
b7beb8fbf5,1,1
b7bec20717,1,1
b7becd8ec5,1,1
b7beee481e,0,0
b7befd9480,0,1
b7bf9b7862,0,0
b7bfef9414,1,1
b7c071e460,0,1
b7c0848d3e,1,0
b7c135972f,1,1
b7c17a605d,1,1
b7c2cf871f,0,1
b7c37c8d88,0,1
b7c3fd2a1d,1,0
b7c4170b91,0,0
b7c4228c2b,0,1
b7c43840c9,0,1
b7c446b8f6,0,0
b7c45ed511,1,0
b7c495f12e,1,0
b7c4989081,0,0
b7c5652c89,0,0
b7c5f9a2ab,1,0
b7c5fc29ed,0,1
b7c67a0242,1,1
b7c6afc6a1,0,0
b7c7823cdc,0,1
b7c7fca134,1,1
b7c813c7fc,1,0
b7c8201e8f,0,1
b7c8c3627c,0,1
b7c9a128ea,0,0
b7c9bf34d9,1,1
b7c9e774d0,0,1
b7ca279fbb,1,1
b7caa4bfc4,0,0
b7cb214422,0,1
b7cb77bafe,1,1
b7cb7dd11c,1,1
b7ccade111,0,0
b7cd9522f0,0,1
b7cde1d2df,1,1
b7cdf5bf65,1,1
b7ce0211a1,1,1
b7ce1677a3,0,1
b7ce1bfe61,0,1
b7ce1d9d50,1,0
b7cea4d688,1,1
b7ceec317e,1,1
b7ceff6f0d,0,0
b7cf7aa25a,0,1
b7cfce82ff,1,1
b7d080b04e,0,0
b7d0ca0fc5,0,1
b7d1575222,0,0
b7d185c886,1,0
b7d18ae68a,1,1
b7d1d7f173,0,0
b7d1d86cfa,1,1
b7d22d87f7,1,0
b7d2a39621,1,1
b7d2acc197,1,1
b7d30ecd32,0,0
b7d36c7443,0,0
b7d3e7f999,0,0
b7d43f956f,0,0
b7d50b1663,0,0
b7d54d5442,1,1
b7d5b96741,0,0
b7d64ebb32,1,1
b7d67d6d5a,1,0
b7d6f94369,1,1
b7d72fc8fc,1,1
b7d76e7521,1,0
b7d7b089c0,1,1
b7d7ba56ba,0,1
b7d873b0d2,0,0
b7d8c26129,1,0
b7d91b9b45,0,0
b7d934306b,1,1
b7d9ef84b0,0,0
b7da1cb2b1,1,1
b7da2a610b,0,1
b7da62c3ac,0,0
b7daaffba4,1,1
b7dae2a267,0,0
b7dbbfe842,1,1
b7dc12c1d1,0,0
b7dc47d533,1,0
b7dc78c115,1,0
b7dca3381a,0,0
b7dcec4f02,0,1
b7dceee2b2,0,0
b7dd543a92,1,0
b7ddb908d4,0,1
b7dde67ce1,0,1
b7de72f803,1,1
b7dea6a76b,1,1
b7df0d0524,1,1
b7df1ccf18,0,0
b7e02084b7,0,1
b7e0ba2c4b,1,0
b7e128e46e,1,1
b7e12ddf45,1,1
b7e1954ff6,0,1
b7e1a9b539,1,1
b7e1ebc5ef,1,0
b7e26cfc41,1,1
b7e2a187aa,1,1
b7e2f09538,1,0
b7e2f86ee3,1,1
b7e3bd8ec7,0,1
b7e451daa1,1,1
b7e47ec669,0,1
b7e492a0dd,1,1
b7e4b1c787,0,1
b7e4ec786e,0,1
b7e4f6a792,0,1
b7e520626a,0,0
b7e55dd10a,1,0
b7e5b78200,1,1
b7e5fcf6b4,1,1
b7e61381f5,0,1
b7e6314991,0,1
b7e6956022,1,1
b7e6dc57b5,1,1
b7e6e27abf,0,0
b7e7377609,1,0
b7e79a0164,0,1
b7e7a82321,1,0
b7e7c1c427,1,0
b7e834b1c0,1,1
b7e84ede57,1,0
b7e8d80739,1,0
b7e8f69090,0,1
b7e9cf808b,0,1
b7ead83db2,1,1
b7ebe74394,0,1
b7ec3fd3a1,0,0
b7ec583b9e,1,1
b7ecaf6ee9,0,0
b7ed01883d,0,0
b7ed904a07,1,0
b7ee387fb0,1,1
b7ee5c8053,1,1
b7ee9dd942,0,1
b7eebef823,0,1
b7eecb2d8c,0,0
b7ef1a7bfc,0,1
b7ef2d7480,0,1
b7ef3f26f0,1,0
b7ef51355e,1,0
b7ef600ec5,0,0
b7eff8e086,1,1
b7eff91f70,1,0
b7f05299ca,1,1
b7f0bd1ca3,0,1
b7f0cb0e70,0,1
b7f113c90a,0,1
b7f14f2201,1,1
b7f151cb88,1,0
b7f17ae9ee,0,0
b7f1b7593e,1,1
b7f249d9c8,0,0
b7f25dbd29,1,1
b7f2751ac7,0,1
b7f2ed6667,1,0
b7f34e4d05,0,1
b7f3bf3bcf,1,1
b7f465cc91,1,1
b7f490303d,1,0
b7f4b9a4fe,1,1
b7f56b924c,0,1
b7f57c318f,0,1
b7f5a93c50,1,0
b7f694b529,1,1
b7f6b388f9,1,0
b7f6b6dd66,0,1
b7f6d7a1c3,1,0
b7f71eef91,0,1
b7f8068dd0,0,0
b7f84a68e7,0,0
b7f881a8eb,1,0
b7f88483a2,1,0
b7f8f950c2,0,1
b7f92535c8,1,1
b7fa08de50,1,1
b7fa23f0cc,0,1
b7fa3650df,1,0
b7fb8f3be0,0,1
b7fbddd6c8,1,1
b7fc5896ed,1,1
b7fc5897c8,0,1
b7fcb2169f,0,1
b7fd015f0a,1,0
b7fd672e1d,1,0
b7fec62484,0,0
b7ff407ce4,1,0
b7ff998207,0,1
b7ffaa27a9,0,0
b7ffba8c0a,0,0
b8009da134,1,0
b800edf8d9,0,1
b801328aa3,0,1
b80180ac5c,1,0
b8018430a3,0,1
b801e2e989,1,0
b801f1cec9,0,0
b80247d9a3,0,0
b8029c7f00,1,0
b8033681fd,1,1
b8033ff22e,1,0
b803523ca2,0,1
b803b415af,1,0
b803c717a4,0,0
